Date,Price
31/12/15,-0.003122139
31/01/16,-0.012531407
29/02/16,-0.010706384
31/03/16,0.016249051
30/04/16,-0.004950267
31/05/16,0.008730247
30/06/16,-0.001326942
31/07/16,0.010793146
31/08/16,0.004252194
30/09/16,0.00075646
31/10/16,0.004702229
30/11/16,0.011064184
31/12/16,0.005664284
31/01/17,0.01129063
28/02/17,0.009272259
31/03/17,-0.002400592
30/04/17,7.99E-05
31/05/17,0.005961472
30/06/17,0.004259141
31/07/17,-0.009044832
31/08/17,-0.002607065
30/09/17,0.006140425
31/10/17,0.000806313
30/11/17,0.003091635
31/12/17,-0.000367547
31/01/18,-0.005449596
28/02/18,0.003388279
31/03/18,-0.004993647
30/04/18,0.004473836
31/05/18,-0.00289939
30/06/18,0.008570435
31/07/18,0.001666317
31/08/18,0.007703403
30/09/18,0.002568261
31/10/18,0.003626905
30/11/18,0.001268982
31/12/18,-0.014058535
31/01/19,0.001387991
28/02/19,0.006132819
31/03/19,-0.003094906
30/04/19,0.001227027
31/05/19,0.000770012
30/06/19,-0.002397167
31/07/19,-0.009851492
31/08/19,-0.01113382
30/09/19,0.000653075
31/10/19,-0.005811703
30/11/19,0.004966171
31/12/19,-0.00482833
31/01/20,-0.009190158
29/02/20,-0.02027264
31/03/20,-0.020463299
30/04/20,0.011634488
31/05/20,-0.007248743
30/06/20,-0.025866347
31/07/20,0.026187822
31/08/20,0.010332319
30/09/20,0.008684263
31/10/20,0.005821568
30/11/20,0.009052376
31/12/20,0.002278993
31/01/21,0.000630486
28/02/21,0.017522204
31/03/21,0.000185278
30/04/21,0.008756563
31/05/21,0.00475865
30/06/21,-0.003195164
31/07/21,-0.007377681
31/08/21,0.001571858
30/09/21,0.005178365
31/10/21,-0.006953151
